taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
37 -- 4 -- 8232 -- 0 -- 4000 -- 500 -- 0 -- 2
38 -- 4 -- 8632 -- 0 -- 4000 -- 500 -- 0 -- 4
39 -- 4 -- 8134 -- 0 -- 4000 -- 500 -- 0 -- 3
40 -- 4 -- 8150 -- 0 -- 4000 -- 500 -- 0 -- 2
41 -- 4 -- 8854 -- 0 -- 4000 -- 500 -- 0 -- 4
42 -- 4 -- 8147 -- 0 -- 4000 -- 500 -- 0 -- 4
43 -- 4 -- 8340 -- 0 -- 4000 -- 500 -- 0 -- 4
44 -- 4 -- 8902 -- 0 -- 4000 -- 500 -- 0 -- 2
45 -- 4 -- 8424 -- 0 -- 4000 -- 500 -- 0 -- 1
46 -- 4 -- 8260 -- 0 -- 4000 -- 500 -- 0 -- 3
47 -- 4 -- 8067 -- 0 -- 4000 -- 500 -- 0 -- 1
48 -- 4 -- 8262 -- 0 -- 4000 -- 500 -- 0 -- 3
49 -- 4 -- 8736 -- 0 -- 4000 -- 500 -- 0 -- 3
50 -- 4 -- 8396 -- 0 -- 4000 -- 500 -- 0 -- 2
51 -- 4 -- 8571 -- 0 -- 4000 -- 500 -- 0 -- 2
52 -- 4 -- 8787 -- 0 -- 4000 -- 500 -- 0 -- 3
53 -- 4 -- 8755 -- 0 -- 4000 -- 500 -- 0 -- 1
54 -- 4 -- 8939 -- 0 -- 4000 -- 500 -- 0 -- 3
55 -- 4 -- 8917 -- 0 -- 4000 -- 500 -- 0 -- 3
56 -- 4 -- 8741 -- 0 -- 4000 -- 500 -- 0 -- 3
57 -- 4 -- 8677 -- 0 -- 4000 -- 500 -- 0 -- 3
58 -- 4 -- 8551 -- 0 -- 4000 -- 500 -- 0 -- 2
59 -- 4 -- 8811 -- 0 -- 4000 -- 500 -- 0 -- 3
60 -- 4 -- 8113 -- 0 -- 4000 -- 500 -- 0 -- 4
61 -- 4 -- 8681 -- 0 -- 4000 -- 500 -- 0 -- 2
62 -- 4 -- 8779 -- 0 -- 4000 -- 500 -- 0 -- 3
63 -- 4 -- 8232 -- 0 -- 4000 -- 500 -- 0 -- 4
64 -- 4 -- 8746 -- 0 -- 4000 -- 500 -- 0 -- 1
65 -- 4 -- 8126 -- 0 -- 4000 -- 500 -- 0 -- 2
66 -- 4 -- 8176 -- 0 -- 4000 -- 500 -- 0 -- 2
67 -- 4 -- 8608 -- 0 -- 4000 -- 500 -- 0 -- 1
68 -- 4 -- 8887 -- 0 -- 4000 -- 500 -- 0 -- 3
69 -- 4 -- 8111 -- 0 -- 4000 -- 500 -- 0 -- 2
70 -- 4 -- 8357 -- 0 -- 4000 -- 500 -- 0 -- 4
71 -- 4 -- 8257 -- 0 -- 4000 -- 500 -- 0 -- 2
72 -- 4 -- 8593 -- 0 -- 4000 -- 500 -- 0 -- 1
73 -- 4 -- 8087 -- 0 -- 4000 -- 500 -- 0 -- 3
74 -- 4 -- 8756 -- 0 -- 4000 -- 500 -- 0 -- 3
75 -- 4 -- 8001 -- 0 -- 4000 -- 500 -- 0 -- 2
76 -- 4 -- 8338 -- 0 -- 4000 -- 500 -- 0 -- 1
77 -- 4 -- 8994 -- 0 -- 4000 -- 500 -- 0 -- 3
78 -- 4 -- 8845 -- 0 -- 4000 -- 500 -- 0 -- 4
79 -- 4 -- 8579 -- 0 -- 4000 -- 500 -- 0 -- 2
80 -- 4 -- 8105 -- 0 -- 4000 -- 500 -- 0 -- 3
81 -- 4 -- 8577 -- 0 -- 4000 -- 500 -- 0 -- 3
82 -- 4 -- 8471 -- 0 -- 4000 -- 500 -- 0 -- 1
83 -- 4 -- 8263 -- 0 -- 4000 -- 500 -- 0 -- 4
84 -- 4 -- 8422 -- 0 -- 4000 -- 500 -- 0 -- 4
85 -- 4 -- 8620 -- 0 -- 4000 -- 500 -- 0 -- 3
86 -- 4 -- 8798 -- 0 -- 4000 -- 500 -- 0 -- 2
87 -- 4 -- 8371 -- 0 -- 4000 -- 500 -- 0 -- 3
88 -- 4 -- 8600 -- 0 -- 4000 -- 500 -- 0 -- 3
89 -- 4 -- 8405 -- 0 -- 4000 -- 500 -- 0 -- 2
90 -- 4 -- 8343 -- 0 -- 4000 -- 500 -- 0 -- 2
91 -- 4 -- 8972 -- 0 -- 4000 -- 500 -- 0 -- 2
92 -- 4 -- 8901 -- 0 -- 4000 -- 500 -- 0 -- 2
93 -- 4 -- 8567 -- 0 -- 4000 -- 500 -- 0 -- 1
94 -- 4 -- 8543 -- 0 -- 4000 -- 500 -- 0 -- 2
95 -- 4 -- 8377 -- 0 -- 4000 -- 500 -- 0 -- 2
96 -- 4 -- 8048 -- 0 -- 4000 -- 500 -- 0 -- 1
97 -- 4 -- 8102 -- 0 -- 4000 -- 500 -- 0 -- 2
98 -- 4 -- 8425 -- 0 -- 4000 -- 500 -- 0 -- 4
99 -- 4 -- 8216 -- 0 -- 4000 -- 500 -- 0 -- 1
100 -- 4 -- 8789 -- 0 -- 4000 -- 500 -- 0 -- 3
101 -- 4 -- 8755 -- 0 -- 4000 -- 500 -- 0 -- 3
102 -- 4 -- 8975 -- 0 -- 4000 -- 500 -- 0 -- 3
103 -- 4 -- 8304 -- 0 -- 4000 -- 500 -- 0 -- 3
104 -- 4 -- 8817 -- 0 -- 4000 -- 500 -- 0 -- 3
105 -- 4 -- 8757 -- 0 -- 4000 -- 500 -- 0 -- 2
106 -- 4 -- 8151 -- 0 -- 4000 -- 500 -- 0 -- 3
107 -- 4 -- 8612 -- 0 -- 4000 -- 500 -- 0 -- 3
108 -- 4 -- 8624 -- 0 -- 4000 -- 500 -- 0 -- 4
109 -- 4 -- 8899 -- 0 -- 4000 -- 500 -- 0 -- 1
110 -- 4 -- 8480 -- 0 -- 4000 -- 500 -- 0 -- 3
111 -- 4 -- 8836 -- 0 -- 4000 -- 500 -- 0 -- 3
112 -- 4 -- 8141 -- 0 -- 4000 -- 500 -- 0 -- 3
113 -- 4 -- 8984 -- 0 -- 4000 -- 500 -- 0 -- 4
114 -- 4 -- 8613 -- 0 -- 4000 -- 500 -- 0 -- 2
115 -- 4 -- 8209 -- 0 -- 4000 -- 500 -- 0 -- 2
116 -- 4 -- 8447 -- 0 -- 4000 -- 500 -- 0 -- 4
117 -- 4 -- 8052 -- 0 -- 4000 -- 500 -- 0 -- 2
118 -- 4 -- 8855 -- 0 -- 4000 -- 500 -- 0 -- 1
119 -- 4 -- 8768 -- 0 -- 4000 -- 500 -- 0 -- 2
120 -- 4 -- 8843 -- 0 -- 4000 -- 500 -- 0 -- 2
121 -- 4 -- 8322 -- 0 -- 4000 -- 500 -- 0 -- 4
122 -- 4 -- 8401 -- 0 -- 4000 -- 500 -- 0 -- 3
123 -- 4 -- 8037 -- 0 -- 4000 -- 500 -- 0 -- 1
124 -- 4 -- 8387 -- 0 -- 4000 -- 500 -- 0 -- 1
125 -- 4 -- 8671 -- 0 -- 4000 -- 500 -- 0 -- 4
126 -- 4 -- 8866 -- 0 -- 4000 -- 500 -- 0 -- 4
127 -- 4 -- 8480 -- 0 -- 4000 -- 500 -- 0 -- 3
128 -- 4 -- 8330 -- 0 -- 4000 -- 500 -- 0 -- 2
129 -- 4 -- 8564 -- 0 -- 4000 -- 500 -- 0 -- 3
130 -- 4 -- 8990 -- 0 -- 4000 -- 500 -- 0 -- 3
131 -- 4 -- 8352 -- 0 -- 4000 -- 500 -- 0 -- 4
132 -- 4 -- 8281 -- 0 -- 4000 -- 500 -- 0 -- 1
133 -- 4 -- 8435 -- 0 -- 4000 -- 500 -- 0 -- 4
134 -- 4 -- 8754 -- 0 -- 4000 -- 500 -- 0 -- 2
135 -- 4 -- 8696 -- 0 -- 4000 -- 500 -- 0 -- 4
136 -- 4 -- 8247 -- 0 -- 4000 -- 500 -- 0 -- 4
137 -- 4 -- 8814 -- 0 -- 4000 -- 500 -- 0 -- 2
138 -- 4 -- 8670 -- 0 -- 4000 -- 500 -- 0 -- 3
139 -- 4 -- 8636 -- 0 -- 4000 -- 500 -- 0 -- 3
140 -- 4 -- 8397 -- 0 -- 4000 -- 500 -- 0 -- 4
141 -- 4 -- 8323 -- 0 -- 4000 -- 500 -- 0 -- 2
142 -- 4 -- 8310 -- 0 -- 4000 -- 500 -- 0 -- 2
143 -- 4 -- 8623 -- 0 -- 4000 -- 500 -- 0 -- 4
144 -- 4 -- 8457 -- 0 -- 4000 -- 500 -- 0 -- 3
145 -- 4 -- 8552 -- 0 -- 4000 -- 500 -- 0 -- 3
146 -- 4 -- 8490 -- 0 -- 4000 -- 500 -- 0 -- 2
147 -- 4 -- 8560 -- 0 -- 4000 -- 500 -- 0 -- 4
148 -- 4 -- 8522 -- 0 -- 4000 -- 500 -- 0 -- 2
149 -- 4 -- 8073 -- 0 -- 4000 -- 500 -- 0 -- 4
150 -- 4 -- 8736 -- 0 -- 4000 -- 500 -- 0 -- 2
151 -- 4 -- 8203 -- 0 -- 4000 -- 500 -- 0 -- 3
152 -- 4 -- 8278 -- 0 -- 4000 -- 500 -- 0 -- 2
153 -- 4 -- 8288 -- 0 -- 4000 -- 500 -- 0 -- 4
154 -- 4 -- 8968 -- 0 -- 4000 -- 500 -- 0 -- 1
155 -- 4 -- 8108 -- 0 -- 4000 -- 500 -- 0 -- 1
156 -- 4 -- 8552 -- 0 -- 4000 -- 500 -- 0 -- 2
157 -- 4 -- 8575 -- 0 -- 4000 -- 500 -- 0 -- 3
158 -- 4 -- 8265 -- 0 -- 4000 -- 500 -- 0 -- 2
159 -- 4 -- 8312 -- 0 -- 4000 -- 500 -- 0 -- 2
160 -- 4 -- 8796 -- 0 -- 4000 -- 500 -- 0 -- 2
161 -- 4 -- 8730 -- 0 -- 4000 -- 500 -- 0 -- 1
162 -- 4 -- 8370 -- 0 -- 4000 -- 500 -- 0 -- 3
163 -- 4 -- 8444 -- 0 -- 4000 -- 500 -- 0 -- 3
164 -- 4 -- 8981 -- 0 -- 4000 -- 500 -- 0 -- 3
165 -- 4 -- 8376 -- 0 -- 4000 -- 500 -- 0 -- 4
166 -- 4 -- 8523 -- 0 -- 4000 -- 500 -- 0 -- 2
167 -- 4 -- 8252 -- 0 -- 4000 -- 500 -- 0 -- 3
168 -- 4 -- 8323 -- 0 -- 4000 -- 500 -- 0 -- 3
169 -- 4 -- 8897 -- 0 -- 4000 -- 500 -- 0 -- 1
170 -- 4 -- 8436 -- 0 -- 4000 -- 500 -- 0 -- 4
171 -- 4 -- 8932 -- 0 -- 4000 -- 500 -- 0 -- 3
172 -- 4 -- 8426 -- 0 -- 4000 -- 500 -- 0 -- 3
173 -- 4 -- 8113 -- 0 -- 4000 -- 500 -- 0 -- 4
174 -- 4 -- 8507 -- 0 -- 4000 -- 500 -- 0 -- 4
175 -- 4 -- 8868 -- 0 -- 4000 -- 500 -- 0 -- 4
176 -- 4 -- 8834 -- 0 -- 4000 -- 500 -- 0 -- 1
177 -- 4 -- 8604 -- 0 -- 4000 -- 500 -- 0 -- 3
178 -- 4 -- 8530 -- 0 -- 4000 -- 500 -- 0 -- 1
179 -- 4 -- 8384 -- 0 -- 4000 -- 500 -- 0 -- 1
180 -- 4 -- 8031 -- 0 -- 4000 -- 500 -- 0 -- 1
181 -- 4 -- 8410 -- 0 -- 4000 -- 500 -- 0 -- 3
182 -- 4 -- 8830 -- 0 -- 4000 -- 500 -- 0 -- 1
183 -- 4 -- 8992 -- 0 -- 4000 -- 500 -- 0 -- 1
184 -- 4 -- 8194 -- 0 -- 4000 -- 500 -- 0 -- 3
185 -- 4 -- 8655 -- 0 -- 4000 -- 500 -- 0 -- 3
186 -- 4 -- 8948 -- 0 -- 4000 -- 500 -- 0 -- 3
187 -- 4 -- 8492 -- 0 -- 4000 -- 500 -- 0 -- 4
188 -- 4 -- 8947 -- 0 -- 4000 -- 500 -- 0 -- 2
189 -- 4 -- 8975 -- 0 -- 4000 -- 500 -- 0 -- 3
190 -- 4 -- 8495 -- 0 -- 4000 -- 500 -- 0 -- 4
191 -- 4 -- 8423 -- 0 -- 4000 -- 500 -- 0 -- 4
192 -- 4 -- 8801 -- 0 -- 4000 -- 500 -- 0 -- 2
193 -- 4 -- 8865 -- 0 -- 4000 -- 500 -- 0 -- 2
194 -- 4 -- 8745 -- 0 -- 4000 -- 500 -- 0 -- 3
195 -- 4 -- 8061 -- 0 -- 4000 -- 500 -- 0 -- 2
196 -- 4 -- 8119 -- 0 -- 4000 -- 500 -- 0 -- 2
197 -- 4 -- 8360 -- 0 -- 4000 -- 500 -- 0 -- 4
198 -- 4 -- 8435 -- 0 -- 4000 -- 500 -- 0 -- 4
199 -- 4 -- 8933 -- 0 -- 4000 -- 500 -- 0 -- 4
200 -- 4 -- 8851 -- 0 -- 4000 -- 500 -- 0 -- 3
201 -- 4 -- 8260 -- 0 -- 4000 -- 500 -- 0 -- 3
202 -- 4 -- 8495 -- 0 -- 4000 -- 500 -- 0 -- 1
203 -- 4 -- 8744 -- 0 -- 4000 -- 500 -- 0 -- 3
204 -- 4 -- 8598 -- 0 -- 4000 -- 500 -- 0 -- 2
205 -- 4 -- 8913 -- 0 -- 4000 -- 500 -- 0 -- 3
206 -- 4 -- 8357 -- 0 -- 4000 -- 500 -- 0 -- 3
207 -- 4 -- 8586 -- 0 -- 4000 -- 500 -- 0 -- 4
208 -- 4 -- 8736 -- 0 -- 4000 -- 500 -- 0 -- 2
209 -- 4 -- 8098 -- 0 -- 4000 -- 500 -- 0 -- 1
210 -- 4 -- 8092 -- 0 -- 4000 -- 500 -- 0 -- 4
211 -- 4 -- 8622 -- 0 -- 4000 -- 500 -- 0 -- 4
212 -- 4 -- 8594 -- 0 -- 4000 -- 500 -- 0 -- 1
213 -- 4 -- 8670 -- 0 -- 4000 -- 500 -- 0 -- 2
214 -- 4 -- 8627 -- 0 -- 4000 -- 500 -- 0 -- 3
215 -- 4 -- 8925 -- 0 -- 4000 -- 500 -- 0 -- 3
216 -- 4 -- 8231 -- 0 -- 4000 -- 500 -- 0 -- 3
217 -- 4 -- 8892 -- 0 -- 4000 -- 500 -- 0 -- 2
218 -- 4 -- 8802 -- 0 -- 4000 -- 500 -- 0 -- 4
219 -- 4 -- 8360 -- 0 -- 4000 -- 500 -- 0 -- 1
220 -- 4 -- 8904 -- 0 -- 4000 -- 500 -- 0 -- 1
221 -- 4 -- 8889 -- 0 -- 4000 -- 500 -- 0 -- 1
222 -- 4 -- 8744 -- 0 -- 4000 -- 500 -- 0 -- 2
223 -- 4 -- 8283 -- 0 -- 4000 -- 500 -- 0 -- 1
224 -- 4 -- 8807 -- 0 -- 4000 -- 500 -- 0 -- 1
225 -- 4 -- 8860 -- 0 -- 4000 -- 500 -- 0 -- 4
226 -- 4 -- 8262 -- 0 -- 4000 -- 500 -- 0 -- 3
227 -- 4 -- 8215 -- 0 -- 4000 -- 500 -- 0 -- 3
228 -- 4 -- 8821 -- 0 -- 4000 -- 500 -- 0 -- 4
229 -- 4 -- 8357 -- 0 -- 4000 -- 500 -- 0 -- 1
230 -- 4 -- 8903 -- 0 -- 4000 -- 500 -- 0 -- 1
231 -- 4 -- 8456 -- 0 -- 4000 -- 500 -- 0 -- 2
232 -- 4 -- 8669 -- 0 -- 4000 -- 500 -- 0 -- 1
233 -- 4 -- 8801 -- 0 -- 4000 -- 500 -- 0 -- 2
234 -- 4 -- 8829 -- 0 -- 4000 -- 500 -- 0 -- 4
235 -- 4 -- 8058 -- 0 -- 4000 -- 500 -- 0 -- 3
236 -- 4 -- 8790 -- 0 -- 4000 -- 500 -- 0 -- 1
237 -- 4 -- 8577 -- 0 -- 4000 -- 500 -- 0 -- 3
238 -- 4 -- 8112 -- 0 -- 4000 -- 500 -- 0 -- 4
239 -- 4 -- 8552 -- 0 -- 4000 -- 500 -- 0 -- 1
240 -- 4 -- 8032 -- 0 -- 4000 -- 500 -- 0 -- 3
241 -- 4 -- 8278 -- 0 -- 4000 -- 500 -- 0 -- 3
242 -- 4 -- 8661 -- 0 -- 4000 -- 500 -- 0 -- 3
243 -- 4 -- 8078 -- 0 -- 4000 -- 500 -- 0 -- 3
244 -- 4 -- 8437 -- 0 -- 4000 -- 500 -- 0 -- 3
245 -- 4 -- 8897 -- 0 -- 4000 -- 500 -- 0 -- 1
246 -- 4 -- 8642 -- 0 -- 4000 -- 500 -- 0 -- 3
247 -- 4 -- 8030 -- 0 -- 4000 -- 500 -- 0 -- 2
248 -- 4 -- 8186 -- 0 -- 4000 -- 500 -- 0 -- 2
249 -- 4 -- 8691 -- 0 -- 4000 -- 500 -- 0 -- 3
250 -- 4 -- 8613 -- 0 -- 4000 -- 500 -- 0 -- 1
251 -- 4 -- 8585 -- 0 -- 4000 -- 500 -- 0 -- 1
252 -- 4 -- 8997 -- 0 -- 4000 -- 500 -- 0 -- 1
253 -- 4 -- 8299 -- 0 -- 4000 -- 500 -- 0 -- 3
254 -- 4 -- 8388 -- 0 -- 4000 -- 500 -- 0 -- 2
255 -- 4 -- 8961 -- 0 -- 4000 -- 500 -- 0 -- 2
256 -- 4 -- 8803 -- 0 -- 4000 -- 500 -- 0 -- 2
257 -- 4 -- 8027 -- 0 -- 4000 -- 500 -- 0 -- 1
258 -- 4 -- 8463 -- 0 -- 4000 -- 500 -- 0 -- 4
259 -- 4 -- 8404 -- 0 -- 4000 -- 500 -- 0 -- 4
260 -- 4 -- 8815 -- 0 -- 4000 -- 500 -- 0 -- 4
261 -- 4 -- 8428 -- 0 -- 4000 -- 500 -- 0 -- 4
262 -- 4 -- 8578 -- 0 -- 4000 -- 500 -- 0 -- 3
263 -- 4 -- 8186 -- 0 -- 4000 -- 500 -- 0 -- 1
264 -- 4 -- 8790 -- 0 -- 4000 -- 500 -- 0 -- 1
265 -- 4 -- 8229 -- 0 -- 4000 -- 500 -- 0 -- 2
266 -- 4 -- 8252 -- 0 -- 4000 -- 500 -- 0 -- 1
267 -- 4 -- 8255 -- 0 -- 4000 -- 500 -- 0 -- 3
268 -- 4 -- 8208 -- 0 -- 4000 -- 500 -- 0 -- 1
269 -- 4 -- 8068 -- 0 -- 4000 -- 500 -- 0 -- 4
270 -- 4 -- 8881 -- 0 -- 4000 -- 500 -- 0 -- 2
271 -- 4 -- 8107 -- 0 -- 4000 -- 500 -- 0 -- 1
272 -- 4 -- 8216 -- 0 -- 4000 -- 500 -- 0 -- 3
273 -- 4 -- 8950 -- 0 -- 4000 -- 500 -- 0 -- 2
274 -- 4 -- 8219 -- 0 -- 4000 -- 500 -- 0 -- 1
275 -- 4 -- 8886 -- 0 -- 4000 -- 500 -- 0 -- 1
276 -- 4 -- 8197 -- 0 -- 4000 -- 500 -- 0 -- 2
277 -- 4 -- 8900 -- 0 -- 4000 -- 500 -- 0 -- 1
278 -- 4 -- 8126 -- 0 -- 4000 -- 500 -- 0 -- 2
279 -- 4 -- 8214 -- 0 -- 4000 -- 500 -- 0 -- 3
280 -- 4 -- 8212 -- 0 -- 4000 -- 500 -- 0 -- 4
281 -- 4 -- 8311 -- 0 -- 4000 -- 500 -- 0 -- 1
282 -- 4 -- 8577 -- 0 -- 4000 -- 500 -- 0 -- 4
283 -- 4 -- 8565 -- 0 -- 4000 -- 500 -- 0 -- 3
284 -- 4 -- 8063 -- 0 -- 4000 -- 500 -- 0 -- 3
285 -- 4 -- 8607 -- 0 -- 4000 -- 500 -- 0 -- 1
286 -- 4 -- 8718 -- 0 -- 4000 -- 500 -- 0 -- 2
287 -- 4 -- 8886 -- 0 -- 4000 -- 500 -- 0 -- 1
288 -- 4 -- 8651 -- 0 -- 4000 -- 500 -- 0 -- 4
289 -- 4 -- 8048 -- 0 -- 4000 -- 500 -- 0 -- 2
290 -- 4 -- 8590 -- 0 -- 4000 -- 500 -- 0 -- 1
291 -- 4 -- 8097 -- 0 -- 4000 -- 500 -- 0 -- 3
292 -- 4 -- 8017 -- 0 -- 4000 -- 500 -- 0 -- 3
293 -- 4 -- 8963 -- 0 -- 4000 -- 500 -- 0 -- 4
294 -- 4 -- 8895 -- 0 -- 4000 -- 500 -- 0 -- 2
295 -- 4 -- 8214 -- 0 -- 4000 -- 500 -- 0 -- 4
296 -- 4 -- 8696 -- 0 -- 4000 -- 500 -- 0 -- 4
297 -- 4 -- 8024 -- 0 -- 4000 -- 500 -- 0 -- 1
298 -- 4 -- 8386 -- 0 -- 4000 -- 500 -- 0 -- 1
299 -- 4 -- 8545 -- 0 -- 4000 -- 500 -- 0 -- 4
300 -- 4 -- 8534 -- 0 -- 4000 -- 500 -- 0 -- 1
301 -- 4 -- 8586 -- 0 -- 4000 -- 500 -- 0 -- 3
302 -- 4 -- 8770 -- 0 -- 4000 -- 500 -- 0 -- 4
303 -- 4 -- 8307 -- 0 -- 4000 -- 500 -- 0 -- 1
304 -- 4 -- 8974 -- 0 -- 4000 -- 500 -- 0 -- 1
305 -- 4 -- 8040 -- 0 -- 4000 -- 500 -- 0 -- 4
306 -- 4 -- 8214 -- 0 -- 4000 -- 500 -- 0 -- 1
307 -- 4 -- 8469 -- 0 -- 4000 -- 500 -- 0 -- 3
308 -- 4 -- 8713 -- 0 -- 4000 -- 500 -- 0 -- 2
309 -- 4 -- 8087 -- 0 -- 4000 -- 500 -- 0 -- 4
310 -- 4 -- 8778 -- 0 -- 4000 -- 500 -- 0 -- 3
311 -- 4 -- 8189 -- 0 -- 4000 -- 500 -- 0 -- 3
312 -- 4 -- 8816 -- 0 -- 4000 -- 500 -- 0 -- 2
313 -- 4 -- 8753 -- 0 -- 4000 -- 500 -- 0 -- 1
314 -- 4 -- 8702 -- 0 -- 4000 -- 500 -- 0 -- 2
315 -- 4 -- 8827 -- 0 -- 4000 -- 500 -- 0 -- 4
316 -- 4 -- 8011 -- 0 -- 4000 -- 500 -- 0 -- 1
317 -- 4 -- 8010 -- 0 -- 4000 -- 500 -- 0 -- 4
318 -- 4 -- 8625 -- 0 -- 4000 -- 500 -- 0 -- 1
319 -- 4 -- 8529 -- 0 -- 4000 -- 500 -- 0 -- 2
320 -- 4 -- 8389 -- 0 -- 4000 -- 500 -- 0 -- 3
321 -- 4 -- 8427 -- 0 -- 4000 -- 500 -- 0 -- 3
322 -- 4 -- 8138 -- 0 -- 4000 -- 500 -- 0 -- 4
323 -- 4 -- 8447 -- 0 -- 4000 -- 500 -- 0 -- 1
324 -- 4 -- 8117 -- 0 -- 4000 -- 500 -- 0 -- 3
325 -- 4 -- 8001 -- 0 -- 4000 -- 500 -- 0 -- 4
326 -- 4 -- 8021 -- 0 -- 4000 -- 500 -- 0 -- 1
327 -- 4 -- 8811 -- 0 -- 4000 -- 500 -- 0 -- 3
328 -- 4 -- 8906 -- 0 -- 4000 -- 500 -- 0 -- 1
329 -- 4 -- 8302 -- 0 -- 4000 -- 500 -- 0 -- 1
330 -- 4 -- 8160 -- 0 -- 4000 -- 500 -- 0 -- 1
331 -- 4 -- 8133 -- 0 -- 4000 -- 500 -- 0 -- 1
332 -- 4 -- 8823 -- 0 -- 4000 -- 500 -- 0 -- 1
333 -- 4 -- 8728 -- 0 -- 4000 -- 500 -- 0 -- 4
334 -- 4 -- 8395 -- 0 -- 4000 -- 500 -- 0 -- 1
335 -- 4 -- 8766 -- 0 -- 4000 -- 500 -- 0 -- 2
336 -- 4 -- 8741 -- 0 -- 4000 -- 500 -- 0 -- 3
337 -- 4 -- 8323 -- 0 -- 4000 -- 500 -- 0 -- 3
338 -- 4 -- 8012 -- 0 -- 4000 -- 500 -- 0 -- 2
339 -- 4 -- 8094 -- 0 -- 4000 -- 500 -- 0 -- 4
340 -- 4 -- 8326 -- 0 -- 4000 -- 500 -- 0 -- 1
341 -- 4 -- 8901 -- 0 -- 4000 -- 500 -- 0 -- 1
342 -- 4 -- 8024 -- 0 -- 4000 -- 500 -- 0 -- 3
343 -- 4 -- 8588 -- 0 -- 4000 -- 500 -- 0 -- 3
344 -- 4 -- 8952 -- 0 -- 4000 -- 500 -- 0 -- 4
345 -- 4 -- 8528 -- 0 -- 4000 -- 500 -- 0 -- 1
346 -- 4 -- 8225 -- 0 -- 4000 -- 500 -- 0 -- 4
347 -- 4 -- 8463 -- 0 -- 4000 -- 500 -- 0 -- 4
348 -- 4 -- 8549 -- 0 -- 4000 -- 500 -- 0 -- 4
349 -- 4 -- 8918 -- 0 -- 4000 -- 500 -- 0 -- 3
350 -- 4 -- 8421 -- 0 -- 4000 -- 500 -- 0 -- 1
351 -- 4 -- 8089 -- 0 -- 4000 -- 500 -- 0 -- 3
352 -- 4 -- 8426 -- 0 -- 4000 -- 500 -- 0 -- 2
353 -- 4 -- 8344 -- 0 -- 4000 -- 500 -- 0 -- 2
354 -- 4 -- 8706 -- 0 -- 4000 -- 500 -- 0 -- 2
355 -- 4 -- 8219 -- 0 -- 4000 -- 500 -- 0 -- 4
356 -- 4 -- 8446 -- 0 -- 4000 -- 500 -- 0 -- 4
357 -- 4 -- 8116 -- 0 -- 4000 -- 500 -- 0 -- 4
