task_id -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
1324 -- 1 -- 1804 -- 0 -- 434 -- 7911.898 -- 0 -- 2
1332 -- 1 -- 1679 -- 0 -- 404 -- 7941.042 -- 0 -- 2
1334 -- 1 -- 1696 -- 0 -- 367 -- 6805.072 -- 0 -- 1
1344 -- 1 -- 1792 -- 0 -- 434 -- 7905.281 -- 0 -- 2
1345 -- 1 -- 1753 -- 0 -- 431 -- 7908.017 -- 0 -- 2
1347 -- 1 -- 1765 -- 0 -- 436 -- 7922.711 -- 0 -- 2
1359 -- 1 -- 1691 -- 0 -- 367 -- 6823.328 -- 0 -- 1
1365 -- 1 -- 1692 -- 0 -- 364 -- 6103.906 -- 0 -- 1
1394 -- 1 -- 1695 -- 0 -- 368 -- 6214.41 -- 0 -- 1
1405 -- 1 -- 1753 -- 0 -- 371 -- 6235.944 -- 0 -- 1
1408 -- 1 -- 1695 -- 0 -- 364 -- 6840.407 -- 0 -- 1
1420 -- 1 -- 1686 -- 0 -- 423 -- 7912.194 -- 0 -- 2
1464 -- 1 -- 1832 -- 0 -- 372 -- 6790.767 -- 0 -- 1
1474 -- 1 -- 1680 -- 0 -- 369 -- 6872.387 -- 0 -- 1
1502 -- 1 -- 811 -- 0 -- 909 -- 407.964 -- 0 -- 3
1504 -- 1 -- 1709 -- 0 -- 424 -- 7949.593 -- 0 -- 2
1535 -- 1 -- 1704 -- 0 -- 368 -- 6179.506 -- 0 -- 1
1542 -- 1 -- 1817 -- 0 -- 442 -- 7943.575 -- 0 -- 2
1546 -- 1 -- 1723 -- 0 -- 168 -- 7987.702 -- 0 -- 2
1572 -- 1 -- 1677 -- 0 -- 369 -- 6211.683 -- 0 -- 1
1595 -- 1 -- 1707 -- 0 -- 367 -- 6139.263 -- 0 -- 1
1597 -- 1 -- 1877 -- 0 -- 423 -- 7927.518 -- 0 -- 1
1610 -- 1 -- 1825 -- 0 -- 367 -- 6686.876 -- 0 -- 1
1613 -- 1 -- 1880 -- 0 -- 436 -- 7460.373 -- 0 -- 2
1633 -- 1 -- 1738 -- 0 -- 436 -- 7499.635 -- 0 -- 2
1660 -- 1 -- 1838 -- 0 -- 423 -- 7944.514 -- 0 -- 2
1712 -- 1 -- 1889 -- 0 -- 444 -- 7572.109 -- 0 -- 2
1750 -- 1 -- 1800 -- 0 -- 412 -- 6890.584 -- 0 -- 1
1779 -- 1 -- 1762 -- 0 -- 401 -- 7243.348 -- 0 -- 1
1784 -- 2 -- 812 -- 0 -- 963 -- 1259.368 -- 0 -- 3
1787 -- 2 -- 810 -- 0 -- 951 -- 1256.195 -- 0 -- 3
1791 -- 1 -- 1826 -- 0 -- 415 -- 6942.656 -- 0 -- 1
1805 -- 1 -- 1804 -- 0 -- 408 -- 7551.687 -- 0 -- 1
1809 -- 1 -- 1837 -- 0 -- 468 -- 7922.029 -- 0 -- 2
1846 -- 1 -- 1801 -- 0 -- 408 -- 7365.592 -- 0 -- 1
1855 -- 1 -- 1788 -- 0 -- 408 -- 7533.608 -- 0 -- 1
1856 -- 1 -- 878 -- 0 -- 891 -- 410.715 -- 0 -- 3
1867 -- 1 -- 1672 -- 0 -- 153 -- 8004.338 -- 0 -- 2
1873 -- 1 -- 1797 -- 0 -- 432 -- 7915.204 -- 0 -- 2
1890 -- 1 -- 1676 -- 0 -- 416 -- 7970.788 -- 0 -- 1
1892 -- 1 -- 1684 -- 0 -- 410 -- 7974.873 -- 0 -- 1
1898 -- 1 -- 1999 -- 0 -- 399 -- 8015.637 -- 0 -- 2
1913 -- 1 -- 1745 -- 0 -- 411 -- 6985.006 -- 0 -- 1
1937 -- 1 -- 1777 -- 0 -- 410 -- 7467.971 -- 0 -- 1
1957 -- 1 -- 1869 -- 0 -- 414 -- 7054.628 -- 0 -- 1
1989 -- 1 -- 1855 -- 0 -- 414 -- 7448.193 -- 0 -- 1
2014 -- 1 -- 1804 -- 0 -- 464 -- 7916.732 -- 0 -- 1
2024 -- 1 -- 1764 -- 0 -- 413 -- 6996.056 -- 0 -- 1
2032 -- 1 -- 827 -- 0 -- 907 -- 459.302 -- 0 -- 3
2044 -- 1 -- 1851 -- 0 -- 434 -- 7903.516 -- 0 -- 2
2059 -- 1 -- 1713 -- 0 -- 155 -- 8067.453 -- 0 -- 1
2066 -- 1 -- 1766 -- 0 -- 464 -- 7915.504 -- 0 -- 2
2090 -- 1 -- 1866 -- 0 -- 424 -- 7944.183 -- 0 -- 2
2091 -- 1 -- 1826 -- 0 -- 430 -- 7943.172 -- 0 -- 2
2111 -- 1 -- 1791 -- 0 -- 438 -- 7920.541 -- 0 -- 2
2120 -- 1 -- 1686 -- 0 -- 160 -- 8075.972 -- 0 -- 1
2127 -- 1 -- 809 -- 0 -- 951 -- 442.821 -- 0 -- 3
2133 -- 1 -- 1859 -- 0 -- 421 -- 7898.154 -- 0 -- 2
2153 -- 1 -- 1840 -- 0 -- 412 -- 7433.617 -- 0 -- 1
2154 -- 1 -- 1848 -- 0 -- 423 -- 7939.784 -- 0 -- 2
2172 -- 1 -- 1855 -- 0 -- 425 -- 7905.173 -- 0 -- 2
2189 -- 1 -- 1860 -- 0 -- 409 -- 7068.683 -- 0 -- 1
2218 -- 1 -- 1873 -- 0 -- 457 -- 7891.307 -- 0 -- 2
2238 -- 1 -- 1855 -- 0 -- 25 -- 774.252 -- 0 -- 2
2255 -- 1 -- 1798 -- 0 -- 408 -- 7355.566 -- 0 -- 1
2287 -- 2 -- 805 -- 0 -- 886 -- 1165.018 -- 0 -- 3
2288 -- 1 -- 1742 -- 0 -- 415 -- 7923.602 -- 0 -- 2
2305 -- 1 -- 1712 -- 0 -- 159 -- 8094.245 -- 0 -- 1
2319 -- 1 -- 585 -- 0 -- 13 -- 113.388 -- 0 -- 1
2323 -- 1 -- 1851 -- 0 -- 432 -- 7932.191 -- 0 -- 2
2333 -- 1 -- 1819 -- 0 -- 408 -- 7891.052 -- 0 -- 1
2338 -- 1 -- 1722 -- 0 -- 246 -- 7944.052 -- 0 -- 2
2349 -- 1 -- 1875 -- 0 -- 415 -- 7025.02 -- 0 -- 1
2357 -- 1 -- 1903 -- 0 -- 461 -- 7905.246 -- 0 -- 2
2372 -- 1 -- 1713 -- 0 -- 155 -- 8084.221 -- 0 -- 2
2381 -- 1 -- 1795 -- 0 -- 464 -- 7901.687 -- 0 -- 2
2400 -- 1 -- 1733 -- 0 -- 158 -- 8037.309 -- 0 -- 2
2401 -- 1 -- 803 -- 0 -- 970 -- 486.067 -- 0 -- 3
2402 -- 1 -- 810 -- 0 -- 961 -- 458.026 -- 0 -- 3
2423 -- 1 -- 801 -- 0 -- 966 -- 495.091 -- 0 -- 3
2426 -- 1 -- 806 -- 0 -- 888 -- 460.31 -- 0 -- 3
2430 -- 1 -- 1833 -- 0 -- 462 -- 7892.802 -- 0 -- 2
2433 -- 1 -- 810 -- 0 -- 948 -- 858.031 -- 0 -- 3
2442 -- 1 -- 1986 -- 0 -- 99 -- 1694.163 -- 0 -- 2
2445 -- 2 -- 795 -- 0 -- 888 -- 1215.715 -- 0 -- 3
2455 -- 1 -- 584 -- 0 -- 13 -- 41.994 -- 0 -- 2
2461 -- 1 -- 803 -- 0 -- 967 -- 448.518 -- 0 -- 3
2480 -- 1 -- 1863 -- 0 -- 414 -- 6984.825 -- 0 -- 1
2482 -- 1 -- 584 -- 0 -- 13 -- 41.449 -- 0 -- 2
2511 -- 2 -- 814 -- 0 -- 953 -- 1267.028 -- 0 -- 3
2519 -- 1 -- 1672 -- 0 -- 198 -- 3249.802 -- 0 -- 2
2537 -- 1 -- 1793 -- 0 -- 412 -- 7477.168 -- 0 -- 1
2545 -- 1 -- 1726 -- 0 -- 177 -- 2925.327 -- 0 -- 2
2586 -- 1 -- 1879 -- 0 -- 461 -- 7938.033 -- 0 -- 2
2589 -- 1 -- 1631 -- 0 -- 68 -- 1125.498 -- 0 -- 2
2594 -- 2 -- 805 -- 0 -- 947 -- 1271.728 -- 0 -- 3
2598 -- 1 -- 1828 -- 0 -- 429 -- 7942.013 -- 0 -- 1
2611 -- 1 -- 1951 -- 0 -- 48 -- 707.926 -- 0 -- 1
2624 -- 1 -- 1965 -- 0 -- 99 -- 1575.737 -- 0 -- 2
2642 -- 1 -- 803 -- 0 -- 971 -- 491.91 -- 0 -- 3
2643 -- 1 -- 805 -- 0 -- 934 -- 429.724 -- 0 -- 3
2653 -- 2 -- 803 -- 0 -- 894 -- 1193.596 -- 0 -- 3
2654 -- 1 -- 806 -- 0 -- 971 -- 451.148 -- 0 -- 3
2659 -- 1 -- 1843 -- 0 -- 461 -- 7920.786 -- 0 -- 2
2671 -- 1 -- 806 -- 0 -- 930 -- 437.641 -- 0 -- 3
2674 -- 1 -- 1683 -- 0 -- 158 -- 8080.621 -- 0 -- 1
2684 -- 1 -- 808 -- 0 -- 968 -- 443.472 -- 0 -- 3
2698 -- 1 -- 1685 -- 0 -- 117 -- 1872.109 -- 0 -- 1
2709 -- 1 -- 804 -- 0 -- 910 -- 418.823 -- 0 -- 3
2723 -- 1 -- 1630 -- 0 -- 113 -- 1833.808 -- 0 -- 1
2739 -- 1 -- 1630 -- 0 -- 64 -- 1034.698 -- 0 -- 2
2741 -- 1 -- 1770 -- 0 -- 459 -- 7894.298 -- 0 -- 2
2745 -- 1 -- 1870 -- 0 -- 459 -- 7896.581 -- 0 -- 2
2761 -- 1 -- 1825 -- 0 -- 411 -- 6876.502 -- 0 -- 1
2766 -- 1 -- 1802 -- 0 -- 414 -- 6968.28 -- 0 -- 1
2767 -- 1 -- 1839 -- 0 -- 463 -- 7911.83 -- 0 -- 2
2776 -- 1 -- 1625 -- 0 -- 58 -- 856.873 -- 0 -- 2
2790 -- 2 -- 808 -- 0 -- 971 -- 1317.076 -- 0 -- 3
2795 -- 1 -- 1625 -- 0 -- 59 -- 924.165 -- 0 -- 2
2808 -- 1 -- 1962 -- 0 -- 99 -- 4791.256 -- 0 -- 2
2815 -- 1 -- 808 -- 0 -- 902 -- 472.971 -- 0 -- 3
2870 -- 1 -- 804 -- 0 -- 948 -- 496.885 -- 0 -- 3
2894 -- 1 -- 1733 -- 0 -- 284 -- 5292.941 -- 0 -- 2
2963 -- 2 -- 803 -- 0 -- 964 -- 1314.786 -- 0 -- 3
3002 -- 1 -- 807 -- 0 -- 952 -- 447.867 -- 0 -- 3
3007 -- 2 -- 810 -- 0 -- 962 -- 1357.136 -- 0 -- 3
3013 -- 1 -- 1630 -- 0 -- 76 -- 1156.062 -- 0 -- 1
3041 -- 1 -- 1637 -- 0 -- 99 -- 1575.137 -- 0 -- 2
3060 -- 1 -- 1666 -- 0 -- 114 -- 1829.254 -- 0 -- 2
3075 -- 1 -- 1715 -- 0 -- 177 -- 2941.446 -- 0 -- 2
3114 -- 1 -- 1731 -- 0 -- 409 -- 7705.071 -- 0 -- 1
3141 -- 1 -- 1669 -- 0 -- 97 -- 1629.074 -- 0 -- 2
3148 -- 1 -- 1875 -- 0 -- 425 -- 7960.329 -- 0 -- 2
3180 -- 1 -- 1628 -- 0 -- 59 -- 1067.784 -- 0 -- 1
3200 -- 1 -- 1848 -- 0 -- 410 -- 6884.378 -- 0 -- 1
3202 -- 1 -- 802 -- 0 -- 942 -- 580.34 -- 0 -- 3
3205 -- 2 -- 812 -- 0 -- 947 -- 1297.357 -- 0 -- 3
3224 -- 1 -- 1620 -- 0 -- 51 -- 705.146 -- 0 -- 2
3225 -- 1 -- 584 -- 0 -- 13 -- 44.987 -- 0 -- 1
3257 -- 1 -- 1845 -- 0 -- 431 -- 7954.801 -- 0 -- 2
3269 -- 1 -- 1621 -- 0 -- 64 -- 1028.666 -- 0 -- 1
3285 -- 1 -- 1632 -- 0 -- 54 -- 761.582 -- 0 -- 1
3294 -- 1 -- 1761 -- 0 -- 411 -- 6886.933 -- 0 -- 1
3298 -- 1 -- 1624 -- 0 -- 40 -- 501.929 -- 0 -- 1
3300 -- 1 -- 1626 -- 0 -- 50 -- 2110.21 -- 0 -- 2
3306 -- 1 -- 1627 -- 0 -- 40 -- 515.992 -- 0 -- 1
3363 -- 1 -- 800 -- 0 -- 877 -- 421.932 -- 0 -- 3
3380 -- 2 -- 807 -- 0 -- 940 -- 1292.861 -- 0 -- 3
3391 -- 1 -- 1628 -- 0 -- 65 -- 974.157 -- 0 -- 2
3395 -- 1 -- 584 -- 0 -- 13 -- 49.365 -- 0 -- 1
3402 -- 1 -- 1850 -- 0 -- 413 -- 7551.493 -- 0 -- 1
3420 -- 1 -- 1845 -- 0 -- 401 -- 7960.207 -- 0 -- 1
3430 -- 1 -- 1607 -- 0 -- 333 -- 6587.156 -- 0 -- 1
3451 -- 1 -- 806 -- 0 -- 905 -- 1351.196 -- 0 -- 3
3458 -- 1 -- 1626 -- 0 -- 47 -- 646.183 -- 0 -- 1
3483 -- 1 -- 1657 -- 0 -- 96 -- 1488.514 -- 0 -- 1
3507 -- 1 -- 1721 -- 0 -- 246 -- 4133.156 -- 0 -- 2
3518 -- 1 -- 1614 -- 0 -- 34 -- 1233.662 -- 0 -- 1
3538 -- 1 -- 1623 -- 0 -- 54 -- 762.909 -- 0 -- 1
3543 -- 1 -- 1622 -- 0 -- 45 -- 610.512 -- 0 -- 1
3547 -- 1 -- 1626 -- 0 -- 53 -- 800.67 -- 0 -- 1
3559 -- 1 -- 1626 -- 0 -- 42 -- 610.77 -- 0 -- 1
3580 -- 1 -- 1954 -- 0 -- 45 -- 601.749 -- 0 -- 1
3647 -- 1 -- 813 -- 0 -- 970 -- 508.474 -- 0 -- 3
3658 -- 1 -- 1632 -- 0 -- 40 -- 518.17 -- 0 -- 1
3680 -- 2 -- 810 -- 0 -- 967 -- 1320.186 -- 0 -- 3
3681 -- 1 -- 1684 -- 0 -- 154 -- 2521.563 -- 0 -- 2
3693 -- 1 -- 806 -- 0 -- 952 -- 471.755 -- 0 -- 3
3699 -- 1 -- 1628 -- 0 -- 46 -- 1183.454 -- 0 -- 1
3716 -- 1 -- 1625 -- 0 -- 66 -- 986.82 -- 0 -- 2
3722 -- 1 -- 1627 -- 0 -- 80 -- 1371.096 -- 0 -- 2
3727 -- 1 -- 797 -- 0 -- 971 -- 504.213 -- 0 -- 3
3738 -- 1 -- 1633 -- 0 -- 56 -- 901.889 -- 0 -- 2
3746 -- 1 -- 1611 -- 0 -- 40 -- 517.581 -- 0 -- 1
3781 -- 1 -- 1617 -- 0 -- 41 -- 545.2 -- 0 -- 2
3788 -- 1 -- 1626 -- 0 -- 66 -- 1150.178 -- 0 -- 2
3842 -- 1 -- 1687 -- 0 -- 211 -- 3548.154 -- 0 -- 2
3847 -- 1 -- 1611 -- 0 -- 42 -- 648.599 -- 0 -- 2
3852 -- 1 -- 1751 -- 0 -- 242 -- 7761.456 -- 0 -- 2
3899 -- 1 -- 812 -- 0 -- 955 -- 520.794 -- 0 -- 3
3912 -- 1 -- 1649 -- 0 -- 75 -- 1128.943 -- 0 -- 2
3917 -- 1 -- 583 -- 0 -- 13 -- 54.849 -- 0 -- 1
3931 -- 1 -- 1626 -- 0 -- 74 -- 3590.672 -- 0 -- 2
3946 -- 1 -- 1606 -- 0 -- 33 -- 403.959 -- 0 -- 1
3971 -- 1 -- 1642 -- 0 -- 75 -- 1152.085 -- 0 -- 2
3980 -- 1 -- 1945 -- 0 -- 34 -- 445.221 -- 0 -- 1
3982 -- 1 -- 584 -- 0 -- 13 -- 44.962 -- 0 -- 1
4007 -- 2 -- 804 -- 0 -- 953 -- 1308.665 -- 0 -- 3
4028 -- 1 -- 1683 -- 0 -- 159 -- 8033.993 -- 0 -- 1
4032 -- 1 -- 1957 -- 0 -- 49 -- 760.906 -- 0 -- 2
4036 -- 1 -- 1684 -- 0 -- 157 -- 8041.57 -- 0 -- 1
4046 -- 1 -- 1525 -- 0 -- 32 -- 458.848 -- 0 -- 1
4073 -- 1 -- 1651 -- 0 -- 52 -- 717.766 -- 0 -- 1
4081 -- 1 -- 1405 -- 0 -- 47 -- 766.664 -- 0 -- 1
4121 -- 2 -- 813 -- 0 -- 950 -- 1415.695 -- 0 -- 3
4137 -- 1 -- 1727 -- 0 -- 462 -- 7938.35 -- 0 -- 2
4154 -- 1 -- 1612 -- 0 -- 41 -- 605.408 -- 0 -- 2
4161 -- 1 -- 1617 -- 0 -- 40 -- 1606.13 -- 0 -- 1
4162 -- 1 -- 1948 -- 0 -- 40 -- 626.517 -- 0 -- 1
4193 -- 1 -- 1648 -- 0 -- 89 -- 1525.264 -- 0 -- 2
4194 -- 1 -- 1646 -- 0 -- 88 -- 1533.271 -- 0 -- 2
4201 -- 1 -- 1520 -- 0 -- 24 -- 778.454 -- 0 -- 1
4203 -- 1 -- 1423 -- 0 -- 51 -- 871.059 -- 0 -- 1
4233 -- 1 -- 1628 -- 0 -- 42 -- 1685.763 -- 0 -- 2
4245 -- 1 -- 1648 -- 0 -- 90 -- 1669.446 -- 0 -- 2
4256 -- 1 -- 1614 -- 0 -- 39 -- 503.269 -- 0 -- 1
4258 -- 1 -- 1659 -- 0 -- 66 -- 990.22 -- 0 -- 2
4281 -- 1 -- 1621 -- 0 -- 54 -- 759.364 -- 0 -- 1
4292 -- 1 -- 1611 -- 0 -- 52 -- 791.873 -- 0 -- 1
4317 -- 1 -- 1624 -- 0 -- 53 -- 859.023 -- 0 -- 1
4328 -- 1 -- 812 -- 0 -- 969 -- 488.823 -- 0 -- 3
4346 -- 1 -- 1629 -- 0 -- 58 -- 845.465 -- 0 -- 2
4364 -- 1 -- 1627 -- 0 -- 45 -- 733.344 -- 0 -- 1
4379 -- 1 -- 1526 -- 0 -- 25 -- 291.654 -- 0 -- 2
4380 -- 1 -- 805 -- 0 -- 962 -- 1386.172 -- 0 -- 3
4383 -- 1 -- 816 -- 0 -- 948 -- 1395.081 -- 0 -- 3
4387 -- 1 -- 1740 -- 0 -- 464 -- 7934.636 -- 0 -- 2
4401 -- 1 -- 1668 -- 0 -- 257 -- 4222.865 -- 0 -- 1
4409 -- 2 -- 803 -- 0 -- 970 -- 1340.15 -- 0 -- 3
4429 -- 1 -- 813 -- 0 -- 963 -- 479.897 -- 0 -- 3
4433 -- 1 -- 646 -- 0 -- 13 -- 42.739 -- 0 -- 1
4473 -- 1 -- 1627 -- 0 -- 67 -- 3029.098 -- 0 -- 2
4506 -- 1 -- 1627 -- 0 -- 50 -- 699.984 -- 0 -- 2
4523 -- 1 -- 1520 -- 0 -- 32 -- 423.665 -- 0 -- 1
4559 -- 2 -- 812 -- 0 -- 959 -- 1330.772 -- 0 -- 3
4578 -- 1 -- 1523 -- 0 -- 25 -- 342.987 -- 0 -- 2
4581 -- 1 -- 583 -- 0 -- 13 -- 37.875 -- 0 -- 2
4587 -- 1 -- 805 -- 0 -- 969 -- 1460.632 -- 0 -- 3
4613 -- 1 -- 1945 -- 0 -- 38 -- 1454.986 -- 0 -- 1
4627 -- 1 -- 1617 -- 0 -- 34 -- 437.146 -- 0 -- 2
4655 -- 1 -- 1850 -- 0 -- 32 -- 378.647 -- 0 -- 1
4666 -- 1 -- 1623 -- 0 -- 35 -- 419.741 -- 0 -- 2
4670 -- 1 -- 584 -- 0 -- 13 -- 36.646 -- 0 -- 1
4728 -- 1 -- 1614 -- 0 -- 35 -- 429.623 -- 0 -- 2
4730 -- 1 -- 776 -- 0 -- 13 -- 111.045 -- 0 -- 2
4741 -- 2 -- 798 -- 0 -- 971 -- 1350.63 -- 0 -- 3
4746 -- 1 -- 1685 -- 0 -- 91 -- 1479.615 -- 0 -- 2
4750 -- 1 -- 1527 -- 0 -- 32 -- 1114.379 -- 0 -- 1
4756 -- 1 -- 581 -- 0 -- 13 -- 37.762 -- 0 -- 2
4797 -- 1 -- 584 -- 0 -- 13 -- 36.329 -- 0 -- 1
4812 -- 1 -- 802 -- 0 -- 971 -- 463.6 -- 0 -- 3
4816 -- 1 -- 1947 -- 0 -- 39 -- 1483.906 -- 0 -- 1
4833 -- 1 -- 1608 -- 0 -- 39 -- 1488.998 -- 0 -- 1
4836 -- 2 -- 806 -- 0 -- 962 -- 1332.062 -- 0 -- 3
4866 -- 1 -- 1633 -- 0 -- 40 -- 1521.688 -- 0 -- 1
4868 -- 1 -- 1526 -- 0 -- 31 -- 366.289 -- 0 -- 1
4872 -- 1 -- 581 -- 0 -- 13 -- 37.048 -- 0 -- 2
4912 -- 1 -- 1522 -- 0 -- 23 -- 251.881 -- 0 -- 1
4932 -- 1 -- 585 -- 0 -- 13 -- 106.916 -- 0 -- 1
4951 -- 1 -- 1626 -- 0 -- 75 -- 3644.058 -- 0 -- 2
5035 -- 1 -- 806 -- 0 -- 959 -- 673.272 -- 0 -- 3
5074 -- 1 -- 1974 -- 0 -- 107 -- 1741.265 -- 0 -- 2
5130 -- 1 -- 1511 -- 0 -- 25 -- 288.679 -- 0 -- 2
5191 -- 1 -- 1520 -- 0 -- 23 -- 274.521 -- 0 -- 1
5199 -- 1 -- 1525 -- 0 -- 26 -- 355.565 -- 0 -- 2
