taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
114 -- 4 -- 31339 -- 0 -- 4000 -- 500 -- 0 -- 1
115 -- 4 -- 26165 -- 0 -- 4000 -- 500 -- 0 -- 1
116 -- 4 -- 36230 -- 0 -- 4000 -- 500 -- 0 -- 1
117 -- 4 -- 29194 -- 0 -- 4000 -- 500 -- 0 -- 1
118 -- 4 -- 29344 -- 0 -- 4000 -- 500 -- 0 -- 1
119 -- 4 -- 41027 -- 0 -- 4000 -- 500 -- 0 -- 1
120 -- 4 -- 32096 -- 0 -- 4000 -- 500 -- 0 -- 1
121 -- 4 -- 27592 -- 0 -- 4000 -- 500 -- 0 -- 1
122 -- 4 -- 25233 -- 0 -- 4000 -- 500 -- 0 -- 1
123 -- 4 -- 40953 -- 0 -- 4000 -- 500 -- 0 -- 1
124 -- 4 -- 30771 -- 0 -- 4000 -- 500 -- 0 -- 1
125 -- 4 -- 33173 -- 0 -- 4000 -- 500 -- 0 -- 1
126 -- 4 -- 33643 -- 0 -- 4000 -- 500 -- 0 -- 1
127 -- 4 -- 37137 -- 0 -- 4000 -- 500 -- 0 -- 1
128 -- 4 -- 25144 -- 0 -- 4000 -- 500 -- 0 -- 1
129 -- 4 -- 36382 -- 0 -- 4000 -- 500 -- 0 -- 1
130 -- 4 -- 16937 -- 0 -- 4000 -- 500 -- 0 -- 1
131 -- 4 -- 28035 -- 0 -- 4000 -- 500 -- 0 -- 1
132 -- 4 -- 32953 -- 0 -- 4000 -- 500 -- 0 -- 1
133 -- 4 -- 38024 -- 0 -- 4000 -- 500 -- 0 -- 1
134 -- 4 -- 16646 -- 0 -- 4000 -- 500 -- 0 -- 1
135 -- 4 -- 30469 -- 0 -- 4000 -- 500 -- 0 -- 1
136 -- 4 -- 25910 -- 0 -- 4000 -- 500 -- 0 -- 1
137 -- 4 -- 28426 -- 0 -- 4000 -- 500 -- 0 -- 1
138 -- 4 -- 32519 -- 0 -- 4000 -- 500 -- 0 -- 1
139 -- 4 -- 37587 -- 0 -- 4000 -- 500 -- 0 -- 1
140 -- 4 -- 32189 -- 0 -- 4000 -- 500 -- 0 -- 1
141 -- 4 -- 33054 -- 0 -- 4000 -- 500 -- 0 -- 1
142 -- 4 -- 31936 -- 0 -- 4000 -- 500 -- 0 -- 1
143 -- 4 -- 37637 -- 0 -- 4000 -- 500 -- 0 -- 1
144 -- 4 -- 33828 -- 0 -- 4000 -- 500 -- 0 -- 1
145 -- 4 -- 20635 -- 0 -- 4000 -- 500 -- 0 -- 1
146 -- 4 -- 39745 -- 0 -- 4000 -- 500 -- 0 -- 1
147 -- 4 -- 38120 -- 0 -- 4000 -- 500 -- 0 -- 1
148 -- 4 -- 30670 -- 0 -- 4000 -- 500 -- 0 -- 1
149 -- 4 -- 24951 -- 0 -- 4000 -- 500 -- 0 -- 1
150 -- 4 -- 31151 -- 0 -- 4000 -- 500 -- 0 -- 1
151 -- 4 -- 36011 -- 0 -- 4000 -- 500 -- 0 -- 1
152 -- 4 -- 33345 -- 0 -- 4000 -- 500 -- 0 -- 1
153 -- 4 -- 28437 -- 0 -- 4000 -- 500 -- 0 -- 1
154 -- 4 -- 41376 -- 0 -- 4000 -- 500 -- 0 -- 1
155 -- 4 -- 26204 -- 0 -- 4000 -- 500 -- 0 -- 1
156 -- 4 -- 34821 -- 0 -- 4000 -- 500 -- 0 -- 1
157 -- 4 -- 29605 -- 0 -- 4000 -- 500 -- 0 -- 1
158 -- 4 -- 31646 -- 0 -- 4000 -- 500 -- 0 -- 1
159 -- 4 -- 32801 -- 0 -- 4000 -- 500 -- 0 -- 1
160 -- 4 -- 35952 -- 0 -- 4000 -- 500 -- 0 -- 1
161 -- 4 -- 24063 -- 0 -- 4000 -- 500 -- 0 -- 1
162 -- 4 -- 33263 -- 0 -- 4000 -- 500 -- 0 -- 1
163 -- 4 -- 33084 -- 0 -- 4000 -- 500 -- 0 -- 1
164 -- 4 -- 27813 -- 0 -- 4000 -- 500 -- 0 -- 1
165 -- 4 -- 32506 -- 0 -- 4000 -- 500 -- 0 -- 1
166 -- 4 -- 36976 -- 0 -- 4000 -- 500 -- 0 -- 1
167 -- 4 -- 37631 -- 0 -- 4000 -- 500 -- 0 -- 1
168 -- 4 -- 30782 -- 0 -- 4000 -- 500 -- 0 -- 1
169 -- 4 -- 26656 -- 0 -- 4000 -- 500 -- 0 -- 1
170 -- 4 -- 28283 -- 0 -- 4000 -- 500 -- 0 -- 1
171 -- 4 -- 35204 -- 0 -- 4000 -- 500 -- 0 -- 1
172 -- 4 -- 25483 -- 0 -- 4000 -- 500 -- 0 -- 1
173 -- 4 -- 31946 -- 0 -- 4000 -- 500 -- 0 -- 1
174 -- 4 -- 32171 -- 0 -- 4000 -- 500 -- 0 -- 1
175 -- 4 -- 34115 -- 0 -- 4000 -- 500 -- 0 -- 1
176 -- 4 -- 30813 -- 0 -- 4000 -- 500 -- 0 -- 1
177 -- 4 -- 33161 -- 0 -- 4000 -- 500 -- 0 -- 1
178 -- 4 -- 28903 -- 0 -- 4000 -- 500 -- 0 -- 1
179 -- 4 -- 31120 -- 0 -- 4000 -- 500 -- 0 -- 1
180 -- 4 -- 30861 -- 0 -- 4000 -- 500 -- 0 -- 1
181 -- 4 -- 33812 -- 0 -- 4000 -- 500 -- 0 -- 1
182 -- 4 -- 30021 -- 0 -- 4000 -- 500 -- 0 -- 1
183 -- 4 -- 38402 -- 0 -- 4000 -- 500 -- 0 -- 1
184 -- 4 -- 40322 -- 0 -- 4000 -- 500 -- 0 -- 1
185 -- 4 -- 32357 -- 0 -- 4000 -- 500 -- 0 -- 1
186 -- 4 -- 41774 -- 0 -- 4000 -- 500 -- 0 -- 1
187 -- 4 -- 33783 -- 0 -- 4000 -- 500 -- 0 -- 1
188 -- 4 -- 26343 -- 0 -- 4000 -- 500 -- 0 -- 1
189 -- 4 -- 28479 -- 0 -- 4000 -- 500 -- 0 -- 1
190 -- 4 -- 33906 -- 0 -- 4000 -- 500 -- 0 -- 1
191 -- 4 -- 25565 -- 0 -- 4000 -- 500 -- 0 -- 1
192 -- 4 -- 29726 -- 0 -- 4000 -- 500 -- 0 -- 1
193 -- 4 -- 25375 -- 0 -- 4000 -- 500 -- 0 -- 1
194 -- 4 -- 23154 -- 0 -- 4000 -- 500 -- 0 -- 1
195 -- 4 -- 39161 -- 0 -- 4000 -- 500 -- 0 -- 1
196 -- 4 -- 38027 -- 0 -- 4000 -- 500 -- 0 -- 1
197 -- 4 -- 33508 -- 0 -- 4000 -- 500 -- 0 -- 1
198 -- 4 -- 21890 -- 0 -- 4000 -- 500 -- 0 -- 1
199 -- 4 -- 39079 -- 0 -- 4000 -- 500 -- 0 -- 1
200 -- 4 -- 23751 -- 0 -- 4000 -- 500 -- 0 -- 1
201 -- 4 -- 31854 -- 0 -- 4000 -- 500 -- 0 -- 1
202 -- 4 -- 26741 -- 0 -- 4000 -- 500 -- 0 -- 1
203 -- 4 -- 30449 -- 0 -- 4000 -- 500 -- 0 -- 1
204 -- 4 -- 34200 -- 0 -- 4000 -- 500 -- 0 -- 1
205 -- 4 -- 31125 -- 0 -- 4000 -- 500 -- 0 -- 1
206 -- 4 -- 30877 -- 0 -- 4000 -- 500 -- 0 -- 1
207 -- 4 -- 28404 -- 0 -- 4000 -- 500 -- 0 -- 1
208 -- 4 -- 17596 -- 0 -- 4000 -- 500 -- 0 -- 1
209 -- 4 -- 23243 -- 0 -- 4000 -- 500 -- 0 -- 1
210 -- 4 -- 32433 -- 0 -- 4000 -- 500 -- 0 -- 1
211 -- 4 -- 42530 -- 0 -- 4000 -- 500 -- 0 -- 1
212 -- 4 -- 30557 -- 0 -- 4000 -- 500 -- 0 -- 1
213 -- 4 -- 30690 -- 0 -- 4000 -- 500 -- 0 -- 1
214 -- 4 -- 29291 -- 0 -- 4000 -- 500 -- 0 -- 1
215 -- 4 -- 27942 -- 0 -- 4000 -- 500 -- 0 -- 1
216 -- 4 -- 34520 -- 0 -- 4000 -- 500 -- 0 -- 1
217 -- 4 -- 36754 -- 0 -- 4000 -- 500 -- 0 -- 1
218 -- 4 -- 39629 -- 0 -- 4000 -- 500 -- 0 -- 1
219 -- 4 -- 29756 -- 0 -- 4000 -- 500 -- 0 -- 1
220 -- 4 -- 23886 -- 0 -- 4000 -- 500 -- 0 -- 1
221 -- 4 -- 21829 -- 0 -- 4000 -- 500 -- 0 -- 1
222 -- 4 -- 32843 -- 0 -- 4000 -- 500 -- 0 -- 1
223 -- 4 -- 16582 -- 0 -- 4000 -- 500 -- 0 -- 1
224 -- 4 -- 34826 -- 0 -- 4000 -- 500 -- 0 -- 1
225 -- 4 -- 35922 -- 0 -- 4000 -- 500 -- 0 -- 1
226 -- 4 -- 28723 -- 0 -- 4000 -- 500 -- 0 -- 1
227 -- 4 -- 26209 -- 0 -- 4000 -- 500 -- 0 -- 1
228 -- 4 -- 34385 -- 0 -- 4000 -- 500 -- 0 -- 1
229 -- 4 -- 29411 -- 0 -- 4000 -- 500 -- 0 -- 1
230 -- 4 -- 30347 -- 0 -- 4000 -- 500 -- 0 -- 1
231 -- 4 -- 34144 -- 0 -- 4000 -- 500 -- 0 -- 1
232 -- 4 -- 21504 -- 0 -- 4000 -- 500 -- 0 -- 1
233 -- 4 -- 32008 -- 0 -- 4000 -- 500 -- 0 -- 1
234 -- 4 -- 34830 -- 0 -- 4000 -- 500 -- 0 -- 1
235 -- 4 -- 40190 -- 0 -- 4000 -- 500 -- 0 -- 1
236 -- 4 -- 38263 -- 0 -- 4000 -- 500 -- 0 -- 1
237 -- 4 -- 32285 -- 0 -- 4000 -- 500 -- 0 -- 1
238 -- 4 -- 23540 -- 0 -- 4000 -- 500 -- 0 -- 1
239 -- 4 -- 34159 -- 0 -- 4000 -- 500 -- 0 -- 1
240 -- 4 -- 26450 -- 0 -- 4000 -- 500 -- 0 -- 1
241 -- 4 -- 35522 -- 0 -- 4000 -- 500 -- 0 -- 1
242 -- 4 -- 28560 -- 0 -- 4000 -- 500 -- 0 -- 1
243 -- 4 -- 34928 -- 0 -- 4000 -- 500 -- 0 -- 1
244 -- 4 -- 34317 -- 0 -- 4000 -- 500 -- 0 -- 1
245 -- 4 -- 25321 -- 0 -- 4000 -- 500 -- 0 -- 1
246 -- 4 -- 31214 -- 0 -- 4000 -- 500 -- 0 -- 1
247 -- 4 -- 25848 -- 0 -- 4000 -- 500 -- 0 -- 1
248 -- 4 -- 32682 -- 0 -- 4000 -- 500 -- 0 -- 1
249 -- 4 -- 29421 -- 0 -- 4000 -- 500 -- 0 -- 1
250 -- 4 -- 32733 -- 0 -- 4000 -- 500 -- 0 -- 1
251 -- 4 -- 28855 -- 0 -- 4000 -- 500 -- 0 -- 1
252 -- 4 -- 22188 -- 0 -- 4000 -- 500 -- 0 -- 1
253 -- 4 -- 28808 -- 0 -- 4000 -- 500 -- 0 -- 1
254 -- 4 -- 30466 -- 0 -- 4000 -- 500 -- 0 -- 1
255 -- 4 -- 18765 -- 0 -- 4000 -- 500 -- 0 -- 1
256 -- 4 -- 24858 -- 0 -- 4000 -- 500 -- 0 -- 1
257 -- 4 -- 44516 -- 0 -- 4000 -- 500 -- 0 -- 1
258 -- 4 -- 31250 -- 0 -- 4000 -- 500 -- 0 -- 1
259 -- 4 -- 38459 -- 0 -- 4000 -- 500 -- 0 -- 1
260 -- 4 -- 29739 -- 0 -- 4000 -- 500 -- 0 -- 1
261 -- 4 -- 35534 -- 0 -- 4000 -- 500 -- 0 -- 1
262 -- 4 -- 37438 -- 0 -- 4000 -- 500 -- 0 -- 1
263 -- 4 -- 25609 -- 0 -- 4000 -- 500 -- 0 -- 1
264 -- 4 -- 39934 -- 0 -- 4000 -- 500 -- 0 -- 1
265 -- 4 -- 32513 -- 0 -- 4000 -- 500 -- 0 -- 1
266 -- 4 -- 29425 -- 0 -- 4000 -- 500 -- 0 -- 1
267 -- 4 -- 29412 -- 0 -- 4000 -- 500 -- 0 -- 1
268 -- 4 -- 31939 -- 0 -- 4000 -- 500 -- 0 -- 1
269 -- 4 -- 39797 -- 0 -- 4000 -- 500 -- 0 -- 1
270 -- 4 -- 33005 -- 0 -- 4000 -- 500 -- 0 -- 1
271 -- 4 -- 30546 -- 0 -- 4000 -- 500 -- 0 -- 1
272 -- 4 -- 31671 -- 0 -- 4000 -- 500 -- 0 -- 1
273 -- 4 -- 37596 -- 0 -- 4000 -- 500 -- 0 -- 1
274 -- 4 -- 27515 -- 0 -- 4000 -- 500 -- 0 -- 1
275 -- 4 -- 31048 -- 0 -- 4000 -- 500 -- 0 -- 1
276 -- 4 -- 29896 -- 0 -- 4000 -- 500 -- 0 -- 1
277 -- 4 -- 35673 -- 0 -- 4000 -- 500 -- 0 -- 1
278 -- 4 -- 36375 -- 0 -- 4000 -- 500 -- 0 -- 1
279 -- 4 -- 36437 -- 0 -- 4000 -- 500 -- 0 -- 1
280 -- 4 -- 30873 -- 0 -- 4000 -- 500 -- 0 -- 1
281 -- 4 -- 38814 -- 0 -- 4000 -- 500 -- 0 -- 1
282 -- 4 -- 33126 -- 0 -- 4000 -- 500 -- 0 -- 1
283 -- 4 -- 32531 -- 0 -- 4000 -- 500 -- 0 -- 1
284 -- 4 -- 40263 -- 0 -- 4000 -- 500 -- 0 -- 1
285 -- 4 -- 33117 -- 0 -- 4000 -- 500 -- 0 -- 1
286 -- 4 -- 42590 -- 0 -- 4000 -- 500 -- 0 -- 1
287 -- 4 -- 30951 -- 0 -- 4000 -- 500 -- 0 -- 1
288 -- 4 -- 34378 -- 0 -- 4000 -- 500 -- 0 -- 1
289 -- 4 -- 29503 -- 0 -- 4000 -- 500 -- 0 -- 1
290 -- 4 -- 26419 -- 0 -- 4000 -- 500 -- 0 -- 1
291 -- 4 -- 31494 -- 0 -- 4000 -- 500 -- 0 -- 1
292 -- 4 -- 27157 -- 0 -- 4000 -- 500 -- 0 -- 1
293 -- 4 -- 22904 -- 0 -- 4000 -- 500 -- 0 -- 1
294 -- 4 -- 29932 -- 0 -- 4000 -- 500 -- 0 -- 1
295 -- 4 -- 22056 -- 0 -- 4000 -- 500 -- 0 -- 1
296 -- 4 -- 35420 -- 0 -- 4000 -- 500 -- 0 -- 1
297 -- 4 -- 32864 -- 0 -- 4000 -- 500 -- 0 -- 1
298 -- 4 -- 29890 -- 0 -- 4000 -- 500 -- 0 -- 1
299 -- 4 -- 33580 -- 0 -- 4000 -- 500 -- 0 -- 1
300 -- 4 -- 29069 -- 0 -- 4000 -- 500 -- 0 -- 1
301 -- 4 -- 25321 -- 0 -- 4000 -- 500 -- 0 -- 1
302 -- 4 -- 25697 -- 0 -- 4000 -- 500 -- 0 -- 1
303 -- 4 -- 33705 -- 0 -- 4000 -- 500 -- 0 -- 1
304 -- 4 -- 43255 -- 0 -- 4000 -- 500 -- 0 -- 1
305 -- 4 -- 36907 -- 0 -- 4000 -- 500 -- 0 -- 1
306 -- 4 -- 27151 -- 0 -- 4000 -- 500 -- 0 -- 1
307 -- 4 -- 29176 -- 0 -- 4000 -- 500 -- 0 -- 1
308 -- 4 -- 39707 -- 0 -- 4000 -- 500 -- 0 -- 1
309 -- 4 -- 27639 -- 0 -- 4000 -- 500 -- 0 -- 1
310 -- 4 -- 37917 -- 0 -- 4000 -- 500 -- 0 -- 1
311 -- 4 -- 36068 -- 0 -- 4000 -- 500 -- 0 -- 1
312 -- 4 -- 44083 -- 0 -- 4000 -- 500 -- 0 -- 1
313 -- 4 -- 31112 -- 0 -- 4000 -- 500 -- 0 -- 1
314 -- 4 -- 29062 -- 0 -- 4000 -- 500 -- 0 -- 1
315 -- 4 -- 38880 -- 0 -- 4000 -- 500 -- 0 -- 1
316 -- 4 -- 32357 -- 0 -- 4000 -- 500 -- 0 -- 1
317 -- 4 -- 38984 -- 0 -- 4000 -- 500 -- 0 -- 1
318 -- 4 -- 23895 -- 0 -- 4000 -- 500 -- 0 -- 1
319 -- 4 -- 40392 -- 0 -- 4000 -- 500 -- 0 -- 1
320 -- 4 -- 23752 -- 0 -- 4000 -- 500 -- 0 -- 1
321 -- 4 -- 29982 -- 0 -- 4000 -- 500 -- 0 -- 1
322 -- 4 -- 37003 -- 0 -- 4000 -- 500 -- 0 -- 1
323 -- 4 -- 23861 -- 0 -- 4000 -- 500 -- 0 -- 1
324 -- 4 -- 33956 -- 0 -- 4000 -- 500 -- 0 -- 1
325 -- 4 -- 32831 -- 0 -- 4000 -- 500 -- 0 -- 1
326 -- 4 -- 40255 -- 0 -- 4000 -- 500 -- 0 -- 1
327 -- 4 -- 35892 -- 0 -- 4000 -- 500 -- 0 -- 1
328 -- 4 -- 32246 -- 0 -- 4000 -- 500 -- 0 -- 1
329 -- 4 -- 34634 -- 0 -- 4000 -- 500 -- 0 -- 1
330 -- 4 -- 34849 -- 0 -- 4000 -- 500 -- 0 -- 1
331 -- 4 -- 36941 -- 0 -- 4000 -- 500 -- 0 -- 1
332 -- 4 -- 27743 -- 0 -- 4000 -- 500 -- 0 -- 1
333 -- 4 -- 38198 -- 0 -- 4000 -- 500 -- 0 -- 1
334 -- 4 -- 29542 -- 0 -- 4000 -- 500 -- 0 -- 1
335 -- 4 -- 38823 -- 0 -- 4000 -- 500 -- 0 -- 1
336 -- 4 -- 37753 -- 0 -- 4000 -- 500 -- 0 -- 1
337 -- 4 -- 31371 -- 0 -- 4000 -- 500 -- 0 -- 1
338 -- 4 -- 32258 -- 0 -- 4000 -- 500 -- 0 -- 1
339 -- 4 -- 26878 -- 0 -- 4000 -- 500 -- 0 -- 1
340 -- 4 -- 38773 -- 0 -- 4000 -- 500 -- 0 -- 1
341 -- 4 -- 26175 -- 0 -- 4000 -- 500 -- 0 -- 1
342 -- 4 -- 26007 -- 0 -- 4000 -- 500 -- 0 -- 1
343 -- 4 -- 29781 -- 0 -- 4000 -- 500 -- 0 -- 1
344 -- 4 -- 27754 -- 0 -- 4000 -- 500 -- 0 -- 1
345 -- 4 -- 34021 -- 0 -- 4000 -- 500 -- 0 -- 1
346 -- 4 -- 28424 -- 0 -- 4000 -- 500 -- 0 -- 1
347 -- 4 -- 36618 -- 0 -- 4000 -- 500 -- 0 -- 1
348 -- 4 -- 36546 -- 0 -- 4000 -- 500 -- 0 -- 1
349 -- 4 -- 37223 -- 0 -- 4000 -- 500 -- 0 -- 1
350 -- 4 -- 30852 -- 0 -- 4000 -- 500 -- 0 -- 1
351 -- 4 -- 35073 -- 0 -- 4000 -- 500 -- 0 -- 1
352 -- 4 -- 29910 -- 0 -- 4000 -- 500 -- 0 -- 1
353 -- 4 -- 28942 -- 0 -- 4000 -- 500 -- 0 -- 1
354 -- 4 -- 24593 -- 0 -- 4000 -- 500 -- 0 -- 1
355 -- 4 -- 29285 -- 0 -- 4000 -- 500 -- 0 -- 1
356 -- 4 -- 26869 -- 0 -- 4000 -- 500 -- 0 -- 1
357 -- 4 -- 30149 -- 0 -- 4000 -- 500 -- 0 -- 1
